Gpal_ID	Uniprot_ID	Protein Name	 Gene Name	 Wormbase ref	Spec_A	Spec_B
Gpal_D383_g15143	Q966G9	7TM_GPCR_Srx domain-containing protein	srx-9 CELE_R13D7.6 R13D7.6	R13D7.6;	Gpal	Cele
Gpal_D383_g15143	Q9GYT8	Serpentine Receptor, class BC (Class B-like)	srbc-1 CELE_F35F10.9 F35F10.9	F35F10.9a;	Gpal	Cele
Gpal_D383_g15143	Q9GZD2	Serpentine Receptor, class AB (Class A-like)	srab-3 C04F5.6 CELE_C04F5.6	C04F5.6;	Gpal	Cele
Gpal_D383_g15143	Q9GZD4	Serpentine Receptor, class AB (Class A-like)	srab-1 C04F5.4 CELE_C04F5.4	C04F5.4;	Gpal	Cele
Gpal_D383_g15143	Q9N2T4	Seven TM Receptor	str-158 CELE_Y9C9A.9 Y9C9A.9	Y9C9A.9;	Gpal	Cele
Gpal_D383_g15143	Q9N402	Uncharacterized protein	CELE_Y39G10AL.1 Y39G10AL.1	Y39G10AL.1a;	Gpal	Cele
Gpal_D383_g15143	Q9N5G5	Serpentine receptor class gamma	srg-58 CELE_R05D8.6 R05D8.6	R05D8.6;	Gpal	Cele
Gpal_D383_g15143	Q9N5W5	Serpentine Receptor, class Z	srz-56 C39B5.1 CELE_C39B5.1	C39B5.1;	Gpal	Cele
Gpal_D383_g15143	Q9NLC7	Uncharacterized protein	CELE_F58D5.7 F58D5.7	F58D5.7;	Gpal	Cele
Gpal_D383_g15143	Q9TYL8	Serpentine receptor class gamma	srg-21 CELE_Y25C1A.9 Y25C1A.9	Y25C1A.9;	Gpal	Cele
Gpal_D383_g15143	Q9TYW8	Serpentine Receptor, class Z	srz-32 CELE_W05E7.2 W05E7.2	W05E7.2;	Gpal	Cele
Gpal_D383_g15143	Q9TZE8	Serpentine Receptor, class I	sri-43 CELE_T10D4.10 T10D4.10	T10D4.10;	Gpal	Cele
Gpal_D383_g15143	Q9U2T3	Uncharacterized protein Y116A8C.11	Y116A8C.11	Y116A8C.11;	Gpal	Cele
Gpal_D383_g15143	Q9U312	G_PROTEIN_RECEP_F1_2 domain-containing protein	srv-16 CELE_Y105C5B.10 Y105C5B.10	Y105C5B.10;	Gpal	Cele
Gpal_D383_g15143	Q9U3I8	Serpentine Receptor, class Z	srz-16 CELE_F19B2.8 F19B2.8	F19B2.8;	Gpal	Cele
Gpal_D383_g15143	Q9U3S3	THO Complex (Transcription factor/nuclear export) subunit	thoc-7 B0513.2 CELE_B0513.2	B0513.2a;	Gpal	Cele
Gpal_D383_g15143	Q9XTV7	Serpentine Receptor, class BC (Class B-like)	srbc-54 CELE_F54B8.11 F54B8.11	F54B8.11;	Gpal	Cele
Gpal_D383_g15143	Q9XU50	Serpentine Receptor, class U	sru-44 CELE_T08G3.8 T08G3.8	T08G3.8;	Gpal	Cele
Gpal_D383_g15143	Q9XUC5	Serpentine Receptor, class Z	CELE_T27E7.4 T27E7.4	T27E7.4;	Gpal	Cele
Gpal_D383_g15143	Q9XUF2	Uncharacterized protein	C49C3.7 CELE_C49C3.7	C49C3.7;	Gpal	Cele
Gpal_D383_g15143	Q9XUH1	Serpentine Receptor, class Z	srz-15 C32H11.2 CELE_C32H11.2	C32H11.2;	Gpal	Cele
Gpal_D383_g15143	Q9XV31	Serpentine Receptor, class BC (Class B-like)	srbc-26 CELE_F40D4.7 F40D4.7	F40D4.7;	Gpal	Cele
Gpal_D383_g15143	Q9XWB6	G_PROTEIN_RECEP_F1_2 domain-containing protein	srw-1 CELE_Y75B12B.7 Y75B12B.7	Y75B12B.7;	Gpal	Cele
Gpal_D383_g15143	Q9XWQ1	Dysbindin protein homolog (Biogenesis of lysosome-related organelles complex 1 subunit 8) (BLOC-1 subunit 8)	dsbn-1 Y106G6A.5	Y106G6A.5a;	Gpal	Cele
Gpal_D383_g15143	Q9XX62	Uncharacterized protein	CELE_Y106G6D.2 Y106G6D.2	Y106G6D.2;	Gpal	Cele
Gpal_D383_g15143	Q9XX63	Uncharacterized protein	CELE_Y106G6D.1 Y106G6D.1	Y106G6D.1;	Gpal	Cele
Gpal_D383_g15143	Q9XX85	G-protein coupled receptor str-217	str-217 Y102A5C.28	Y102A5C.28;	Gpal	Cele
Gpal_D383_g15143	Q9XXJ9	G_PROTEIN_RECEP_F1_2 domain-containing protein	srw-26 CELE_T05G11.3 T05G11.3	T05G11.3;	Gpal	Cele
Gpal_D383_g15143	Q9XXK0	Serpentine Receptor, class BC (Class B-like)	srbc-77 CELE_T05G11.2 T05G11.2	T05G11.2;	Gpal	Cele
Gpal_D383_g15143	U3UB87	Serpentine Receptor, class Z	srz-69 C09G12.15 CELE_C09G12.15	C09G12.15;	Gpal	Cele
Gpal_D383_g15143	U4PC76	Uncharacterized protein	CELE_F56D6.21 F56D6.21	F56D6.21;	Gpal	Cele
Gpal_D383_g15143	U4PEY8	G_PROTEIN_RECEP_F1_2 domain-containing protein	CELE_F56A11.4 F56A11.4	F56A11.4a;	Gpal	Cele
Gpal_D383_g15149	A0A3B1E543	Uncharacterized protein	C40C9.4 CELE_C40C9.4	C40C9.4a;	Gpal	Cele
Gpal_D383_g15149	A5Z2X2	Protein BRICK1	CELE_Y57G11C.1147 Y57G11C.1147	Y57G11C.1147;	Gpal	Cele
Gpal_D383_g15149	C6KRK7	Uncharacterized protein	CELE_R09E10.13 R09E10.13	R09E10.13;	Gpal	Cele
Gpal_D383_g15149	D9N127	Uncharacterized protein	CELE_K08E5.6 K08E5.6	K08E5.6;	Gpal	Cele
Gpal_D383_g15149	E6N0U6	Uncharacterized protein	CELE_K10G6.9 K10G6.9	K10G6.9;	Gpal	Cele
Gpal_D383_g15149	G5EGT2	Uncharacterized protein	CELE_K10G4.15 CELE_K10G4.16 K10G4.15 K10G4.16	K10G4.15;K10G4.16;	Gpal	Cele
Gpal_D383_g15149	O01540	Uncharacterized protein	CELE_F28H1.5 F28H1.5	F28H1.5;	Gpal	Cele
Gpal_D383_g15149	O02156	Uncharacterized protein	CELE_T09B4.6 T09B4.6	T09B4.6;	Gpal	Cele
Gpal_D383_g15149	O16597	Uncharacterized protein	CELE_D2062.5 D2062.5	D2062.5;	Gpal	Cele
Gpal_D383_g15149	O44852	Uncharacterized protein	CELE_W04H10.1 W04H10.1	W04H10.1;	Gpal	Cele
Gpal_D383_g15149	O45406	Kinetochore-binding protein 3	kbp-3 F26H11.1	F26H11.1;	Gpal	Cele
Gpal_D383_g15149	O45489	Helix-loop-helix protein 17	hlh-17 F38C2.2	F38C2.2;	Gpal	Cele
Gpal_D383_g15149	Q20941	BHLH domain-containing protein	hlh-19 CELE_F57C12.3 F57C12.3	F57C12.3;	Gpal	Cele
Gpal_D383_g15149	Q564X3	Uncharacterized protein	CELE_M163.9 M163.9	M163.9;	Gpal	Cele
Gpal_D383_g15149	Q7JPD8	Leucine zipper and CTNNBIP1 domain-containing protein	CELE_ZK1248.19 ZK1248.19	ZK1248.19;	Gpal	Cele
Gpal_D383_g15149	Q8MPU7	Uncharacterized protein	CELE_F48C1.9 F48C1.9	F48C1.9;	Gpal	Cele
Gpal_D383_g15149	Q8MYQ5	Uncharacterized protein	CELE_F13E9.12 F13E9.12	F13E9.12;	Gpal	Cele
Gpal_D383_g15149	Q9N3J5	Uncharacterized protein	CELE_Y51H7C.8 Y51H7C.8	Y51H7C.8;	Gpal	Cele
Gpal_D383_g15149	Q9N5M2	Prefoldin subunit 2	pfd-2 tag-355 H20J04.5	H20J04.5;	Gpal	Cele
Gpal_D383_g15149	Q9XVK8	Uncharacterized protein	CELE_R05D7.1 R05D7.1	R05D7.1;	Gpal	Cele
Gpal_D383_g15149	U4PBF9	Uncharacterized protein	CELE_F49F1.15 F49F1.15	F49F1.15;	Gpal	Cele
Gpal_D383_g15211	A0A2K5ATZ2	Uncharacterized protein	C03A3.9 CELE_C03A3.9	C03A3.9;	Gpal	Cele
Gpal_D383_g15211	A0A2X0RCX2	Uncharacterized protein	CELE_Y71H2AM.29 Y71H2AM.29	Y71H2AM.29;	Gpal	Cele
Gpal_D383_g15211	A0A3B1E4W1	Uncharacterized protein	CELE_F53F8.6 F53F8.6	F53F8.6b;	Gpal	Cele
Gpal_D383_g15211	A0A4V0IJ98	Uncharacterized protein	CELE_F31B9.7 F31B9.7	F31B9.7;	Gpal	Cele
Gpal_D383_g15211	A0A5E4LZ95	Uncharacterized protein	CELE_R193.6 R193.6	R193.6;	Gpal	Cele
Gpal_D383_g15211	A0A5E4LZE3	Uncharacterized protein	CELE_Y7A5A.25 Y7A5A.25	Y7A5A.25;	Gpal	Cele
Gpal_D383_g15211	A0A5E4M3C7	Uncharacterized protein	C03B1.17 CELE_C03B1.17	C03B1.17;	Gpal	Cele
Gpal_D383_g15211	A4UVL7	Uncharacterized protein	CELE_T05E12.8 T05E12.8	T05E12.8;	Gpal	Cele
Gpal_D383_g15211	A5Z2S9	Uncharacterized protein	CELE_ZK809.8 ZK809.8	ZK809.8b;	Gpal	Cele
Gpal_D383_g15211	A8WHN2	Uncharacterized protein	C05G5.7 CELE_C05G5.7	C05G5.7;	Gpal	Cele
Gpal_D383_g15211	C1P646	Uncharacterized protein	C45B11.9 CELE_C45B11.9	C45B11.9;	Gpal	Cele
Gpal_D383_g15211	C1P663	7TM_GPCR_Srx domain-containing protein	CELE_Y26G10.5 Y26G10.5	Y26G10.5;	Gpal	Cele
Gpal_D383_g15211	C6KRN7	Uncharacterized protein	CELE_T05F1.15 T05F1.15	T05F1.15;	Gpal	Cele
Gpal_D383_g15211	C6S3M1	Uncharacterized protein	CELE_Y38H6C.24 Y38H6C.24	Y38H6C.24;	Gpal	Cele
Gpal_D383_g15211	C8JQQ0	Uncharacterized protein	C25H3.17 CELE_C25H3.17	C25H3.17;	Gpal	Cele
Gpal_D383_g15211	C9IY32	Essential MCU regulator, mitochondrial	C52E4.12 CELE_C52E4.12	C52E4.12;	Gpal	Cele
Gpal_D383_g15211	D0FY30	Nematode Specific Peptide family, group A	nspa-9 C40H5.1 CELE_C40H5.1	C40H5.1;	Gpal	Cele
Gpal_D383_g15211	D2Y8W4	Uncharacterized protein	C01B9.4 CELE_C01B9.4	C01B9.4;	Gpal	Cele
Gpal_D383_g15211	D3KFS5	Uncharacterized protein	C34C6.9 CELE_C34C6.9	C34C6.9;	Gpal	Cele
Gpal_D383_g15211	D3KFU2	Uncharacterized protein	CELE_F13E9.19 F13E9.19	F13E9.19;	Gpal	Cele
Gpal_D383_g15211	D3KFU7	Uncharacterized protein	CELE_K08D8.10 K08D8.10	K08D8.10;	Gpal	Cele
Gpal_D383_g15211	D3NQ91	Uncharacterized protein	CELE_T25B2.4 T25B2.4	T25B2.4;	Gpal	Cele
Gpal_D383_g15211	D9N127	Uncharacterized protein	CELE_K08E5.6 K08E5.6	K08E5.6;	Gpal	Cele
Gpal_D383_g15211	E0R7K2	Uncharacterized protein	CELE_Y113G7B.27 Y113G7B.27	Y113G7B.27a;	Gpal	Cele
Gpal_D383_g15211	E3W727	Uncharacterized protein	C09H10.4 CELE_C09H10.4	C09H10.4;	Gpal	Cele
Gpal_D383_g15211	E6N0U6	Uncharacterized protein	CELE_K10G6.9 K10G6.9	K10G6.9;	Gpal	Cele
Gpal_D383_g15211	E9P841	Uncharacterized protein	CELE_ZC262.7 ZC262.7	ZC262.7;	Gpal	Cele
Gpal_D383_g15211	F3Y5P1	Uncharacterized protein	CELE_Y22F5A.11 Y22F5A.11	Y22F5A.11;	Gpal	Cele
Gpal_D383_g15211	G1K0Z8	Holin	C06H5.11 CELE_C06H5.11	C06H5.11;	Gpal	Cele
Gpal_D383_g15211	G1K112	Uncharacterized protein	CELE_ZK262.19 ZK262.19	ZK262.19;	Gpal	Cele
Gpal_D383_g15211	G3MTX9	Uncharacterized protein	CELE_R03D7.15 R03D7.15	R03D7.15;	Gpal	Cele
Gpal_D383_g15211	G5EBK2	V-SNARE coiled-coil homology domain-containing protein	snb-7 CELE_ZK795.4 ZK795.4	ZK795.4;	Gpal	Cele
Gpal_D383_g15211	G5EC79	Nematode Specific Peptide family, group A	nspa-7 nspa-6 CELE_H12D21.14 CELE_H12D21.15 H12D21.14 H12D21.15	H12D21.14;H12D21.15;	Gpal	Cele
Gpal_D383_g15211	G5EDJ8	Nematode Specific Peptide family, group A	nspa-2 nspa-1 nspa-3 CELE_H12D21.1 CELE_H12D21.12 CELE_ZC412.7 H12D21.1 H12D21.12 ZC412.7	H12D21.1;H12D21.12;ZC412.7;	Gpal	Cele
Gpal_D383_g15211	G5EDP8	Nematode Specific Peptide family, group A	nspa-5 nspa-4 CELE_H12D21.13 CELE_ZC412.6 H12D21.13 ZC412.6	H12D21.13;ZC412.6;	Gpal	Cele
Gpal_D383_g15211	H2KYU1	Uncharacterized protein	C17C3.24 CELE_C17C3.24	C17C3.24;	Gpal	Cele
Gpal_D383_g15211	H2L279	Uncharacterized protein	CELE_R09A8.9 R09A8.9	R09A8.9;	Gpal	Cele
Gpal_D383_g15211	H2L2D8	Uncharacterized protein	CELE_F43G9.21 F43G9.21	F43G9.21;	Gpal	Cele
Gpal_D383_g15211	H2L2H1	Uncharacterized protein	C04F12.16 CELE_C04F12.16	C04F12.16;	Gpal	Cele
Gpal_D383_g15211	H2L2I1	Uncharacterized protein	CELE_F36D1.23 F36D1.23	F36D1.23;	Gpal	Cele
Gpal_D383_g15211	H8ESF2	Uncharacterized protein	CELE_Y7A5A.20 Y7A5A.20	Y7A5A.20;	Gpal	Cele
Gpal_D383_g15211	H8W3X8	Uncharacterized protein	CELE_F01E11.18 F01E11.18	F01E11.18;	Gpal	Cele
Gpal_D383_g15211	I2HAB5	Uncharacterized protein	CELE_ZK822.9 ZK822.9	ZK822.9b;	Gpal	Cele
Gpal_D383_g15211	I2HAF2	Uncharacterized protein	CELE_ZK381.62 ZK381.62	ZK381.62;	Gpal	Cele
Gpal_D383_g15211	I2HAK7	Uncharacterized protein	C06H5.12 CELE_C06H5.12	C06H5.12;	Gpal	Cele
Gpal_D383_g15211	J7SEY7	Uncharacterized protein	CELE_T06A10.106 T06A10.106	T06A10.106;	Gpal	Cele
Gpal_D383_g15211	L8EC31	Uncharacterized protein	CELE_F26F2.4 F26F2.4	F26F2.4b;	Gpal	Cele
Gpal_D383_g15211	O02114	DDE_3 domain-containing protein	CELE_W08F4.1 W08F4.1	W08F4.1;	Gpal	Cele
Gpal_D383_g15211	O16429	Uncharacterized protein	C02E7.8 CELE_C02E7.8	C02E7.8;	Gpal	Cele
Gpal_D383_g15211	O17778	Uncharacterized protein	CELE_F10D11.3 F10D11.3	F10D11.3;	Gpal	Cele
Gpal_D383_g15211	O45253	Uncharacterized protein	C17H1.2 CELE_C17H1.2	C17H1.2;	Gpal	Cele
Gpal_D383_g15211	O62082	Nematode Specific Peptide family, group A	C31H5.4 CELE_C31H5.4	C31H5.4;	Gpal	Cele
Gpal_D383_g15211	O62346	Neuropeptide-Like Protein	nlp-67 CELE_R11.2 R11.2	R11.2;	Gpal	Cele
Gpal_D383_g15211	O76363	Uncharacterized protein	CELE_F29C4.4 F29C4.4	F29C4.4;	Gpal	Cele
Gpal_D383_g15211	P34351	Synaptobrevin-like protein 5	snb-5 C30A5.5	C30A5.5;	Gpal	Cele
Gpal_D383_g15211	P34521	Uncharacterized protein K11H3.5	K11H3.5	K11H3.5a;	Gpal	Cele
Gpal_D383_g15211	P91131	RING-type domain-containing protein	C32E8.1 CELE_C32E8.1	C32E8.1;	Gpal	Cele
Gpal_D383_g15211	Q0MQ65	Uncharacterized protein	CELE_T27A3.8 T27A3.8	T27A3.8;	Gpal	Cele
Gpal_D383_g15211	Q19159	Uncharacterized protein	CELE_F07C6.2 F07C6.2	F07C6.2;	Gpal	Cele
Gpal_D383_g15211	Q21708	Uncharacterized protein	CELE_R04B5.11 R04B5.11	R04B5.11;	Gpal	Cele
Gpal_D383_g15211	Q23184	Nematode Specific Peptide family, group A	nspa-8 CELE_W06A7.5 W06A7.5	W06A7.5;	Gpal	Cele
Gpal_D383_g15211	Q23611	Uncharacterized protein	CELE_ZK816.1 ZK816.1	ZK816.1;	Gpal	Cele
Gpal_D383_g15211	Q2V4X1	Uncharacterized protein	C07D10.6 CELE_C07D10.6	C07D10.6;	Gpal	Cele
Gpal_D383_g15211	Q4PIT6	Uncharacterized protein	CELE_F43E12.1 F43E12.1	F43E12.1;	Gpal	Cele
Gpal_D383_g15211	Q4R112	Uncharacterized protein	CELE_F56D6.14 F56D6.14	F56D6.14;	Gpal	Cele
Gpal_D383_g15211	Q4R169	Uncharacterized protein	CELE_Y54G2A.41 Y54G2A.41	Y54G2A.41;	Gpal	Cele
Gpal_D383_g15211	Q4W5T3	Uncharacterized protein	CELE_K12H6.10 K12H6.10	K12H6.10;	Gpal	Cele
Gpal_D383_g15211	Q564U6	Uncharacterized protein	CELE_F09C6.14 F09C6.14	F09C6.14;	Gpal	Cele
Gpal_D383_g15211	Q56VY1	Nematode Specific Peptide family, group A	nspa-10 CELE_Y50E8A.17 Y50E8A.17	Y50E8A.17;	Gpal	Cele
Gpal_D383_g15211	Q56VZ1	Uncharacterized protein	CELE_F28H6.8 F28H6.8	F28H6.8;	Gpal	Cele
Gpal_D383_g15211	Q56VZ8	Uncharacterized protein	CELE_Y45F10D.16 Y45F10D.16	Y45F10D.16;	Gpal	Cele
Gpal_D383_g15211	Q5F4U5	Sjogren's Syndrome Nuclear Autoantigen	ssna-1 tag-261 CELE_T07A9.13 T07A9.13	T07A9.13b;	Gpal	Cele
Gpal_D383_g15211	Q7YTK8	Uncharacterized protein	CELE_T09A5.14 T09A5.14	T09A5.14;	Gpal	Cele
Gpal_D383_g15211	Q7YTP7	Uncharacterized protein	C51E3.10 CELE_C51E3.10	C51E3.10a;	Gpal	Cele
Gpal_D383_g15211	Q8T3C3	Uncharacterized protein	CELE_T25G12.11 T25G12.11	T25G12.11;	Gpal	Cele
Gpal_D383_g15211	Q94057	V-SNARE coiled-coil homology domain-containing protein	snb-6 CELE_T14D7.3 T14D7.3	T14D7.3;	Gpal	Cele
Gpal_D383_g15211	Q95R15	Uncharacterized protein	CELE_F43E2.11 F43E2.11	F43E2.11;	Gpal	Cele
Gpal_D383_g15211	Q965P3	Uncharacterized protein	CELE_Y22D7AL.1 Y22D7AL.1	Y22D7AL.1;	Gpal	Cele
Gpal_D383_g15211	Q965P5	Uncharacterized protein	CELE_Y22D7AL.12 Y22D7AL.12	Y22D7AL.12;	Gpal	Cele
Gpal_D383_g15211	Q967F0	Secreted protein	CELE_K10C2.7 K10C2.7	K10C2.7;	Gpal	Cele
Gpal_D383_g15211	Q9GYQ6	Uncharacterized protein	C49H3.3 CELE_C49H3.3	C49H3.3;	Gpal	Cele
Gpal_D383_g15211	Q9NF66	F-box domain-containing protein	CELE_Y105C5A.10 Y105C5A.10	Y105C5A.10;	Gpal	Cele
Gpal_D383_g15211	Q9TYK7	Uncharacterized protein	CELE_Y8A9A.4 Y8A9A.4	Y8A9A.4;	Gpal	Cele
Gpal_D383_g15211	Q9U2Q2	Uncharacterized protein	CELE_Y26D4A.3 Y26D4A.3	Y26D4A.3;	Gpal	Cele
Gpal_D383_g15211	Q9U3B7	Heat Shock factor Binding protein	hsb-1 CELE_K08E7.2 K08E7.2	K08E7.2;	Gpal	Cele
Gpal_D383_g15211	Q9U3C2	Uncharacterized protein	CELE_K03H1.9 K03H1.9	K03H1.9;	Gpal	Cele
Gpal_D383_g15211	Q9XU21	Uncharacterized protein	CELE_H03G16.5 H03G16.5	H03G16.5;	Gpal	Cele
Gpal_D383_g15211	Q9XV57	Uncharacterized protein	CELE_F26F2.2 CELE_F26F2.9 F26F2.2 F26F2.9	F26F2.2;F26F2.9;	Gpal	Cele
Gpal_D383_g15211	Q9XVD9	Uncharacterized protein	C14A6.7 CELE_C14A6.7	C14A6.7;	Gpal	Cele
Gpal_D383_g15211	Q9XVE2	Uncharacterized protein	C14A6.3 CELE_C14A6.3	C14A6.3;	Gpal	Cele
Gpal_D383_g15211	Q9XWY9	4F5 domain-containing protein	CELE_Y45F3A.5 Y45F3A.5	Y45F3A.5;	Gpal	Cele
Gpal_D383_g15211	Q9XX37	Uncharacterized protein	CELE_Y38H6C.21 Y38H6C.21	Y38H6C.21b;	Gpal	Cele
Gpal_D383_g15211	S6EZN0	Uncharacterized protein	CELE_F49D11.14 F49D11.14	F49D11.14;	Gpal	Cele
Gpal_D383_g15211	U4PBY8	Uncharacterized protein	C07C7.3 CELE_C07C7.3	C07C7.3;	Gpal	Cele
Gpal_D383_g15211	U4PC35	Uncharacterized protein	CELE_Y116A8C.468 Y116A8C.468	Y116A8C.468;	Gpal	Cele
Gpal_D383_g15211	U4PRZ3	Uncharacterized protein	CELE_Y73B6BL.289 Y73B6BL.289	Y73B6BL.289;	Gpal	Cele
Gpal_D383_g15236	A2V8C7	Uncharacterized protein	CELE_T07A9.15 T07A9.15	T07A9.15;	Gpal	Cele
Gpal_D383_g15236	A5JYW4	Uncharacterized protein	C25F9.12 CELE_C25F9.12	C25F9.12;	Gpal	Cele
Gpal_D383_g15236	C1P646	Uncharacterized protein	C45B11.9 CELE_C45B11.9	C45B11.9;	Gpal	Cele
Gpal_D383_g15236	C6KRL3	Uncharacterized protein	CELE_M05B5.7 M05B5.7	M05B5.7;	Gpal	Cele
Gpal_D383_g15236	C6KRN7	Uncharacterized protein	CELE_T05F1.15 T05F1.15	T05F1.15;	Gpal	Cele
Gpal_D383_g15236	D2Y8W4	Uncharacterized protein	C01B9.4 CELE_C01B9.4	C01B9.4;	Gpal	Cele
Gpal_D383_g15236	E3CTH4	Uncharacterized protein	CELE_Y32B12B.8 Y32B12B.8	Y32B12B.8;	Gpal	Cele
Gpal_D383_g15236	I2FLU3	Protein containing ALS2cr12 (ALS2CR12) signature	pals-10 C17H1.11 CELE_C17H1.11	C17H1.11;	Gpal	Cele
Gpal_D383_g15236	I2HAK7	Uncharacterized protein	C06H5.12 CELE_C06H5.12	C06H5.12;	Gpal	Cele
Gpal_D383_g15236	Q09410	Anaphase-promoting complex subunit emb-1 (Abnormal embryogenesis protein 1) (Anaphase-promoting complex subunit 16 homolog)	emb-1 apc-16 K10D2.4	K10D2.4;	Gpal	Cele
Gpal_D383_g15236	Q17827	Probable prefoldin subunit 1	pfd-1 C08F8.1	C08F8.1a [Q17827-1];C08F8.1b [Q17827-2];	Gpal	Cele
Gpal_D383_g15236	Q18012	Bublin coiled-coil protein	bbln-1 C15C7.5 CELE_C15C7.5	C15C7.5;	Gpal	Cele
Gpal_D383_g15236	Q18520	Uncharacterized protein	C39B10.5 CELE_C39B10.5	C39B10.5;	Gpal	Cele
Gpal_D383_g15236	Q19195	Neuropeptide-Like Protein	nlp-60 CELE_F08B4.4 F08B4.4	F08B4.4;	Gpal	Cele
Gpal_D383_g15236	Q27GU5	Uncharacterized protein	C32D5.14 CELE_C32D5.14	C32D5.14;	Gpal	Cele
Gpal_D383_g15236	Q3S1M3	SaPosin-like Protein family	spp-22 CELE_ZK867.3 ZK867.3	ZK867.3;	Gpal	Cele
Gpal_D383_g15236	Q4W508	Nematode Specific Peptide family, group F	nspf-3 CELE_F34D6.9 F34D6.9	F34D6.9;	Gpal	Cele
Gpal_D383_g15236	Q4W510	Nematode Specific Peptide family, group F	nspf-1 CELE_F34D6.7 F34D6.7	F34D6.7;	Gpal	Cele
Gpal_D383_g15236	Q4W512	Uncharacterized protein	C41H7.9 CELE_C41H7.9	C41H7.9;	Gpal	Cele
Gpal_D383_g15236	Q8IG69	CCAAT/enhancer-binding protein homolog 2	cebp-2 C48E7.11	C48E7.11;	Gpal	Cele
Gpal_D383_g15236	Q93514	Uncharacterized protein	CELE_F15D4.6 F15D4.6	F15D4.6;	Gpal	Cele
Gpal_D383_g15236	Q9NF10	Uncharacterized protein	CELE_Y105E8B.6 Y105E8B.6	Y105E8B.6;	Gpal	Cele
Gpal_D383_g15236	Q9XU97	ATP synthase subunit e, mitochondrial	CELE_F44E5.1 F44E5.1	F44E5.1;	Gpal	Cele
Gpal_D383_g15236	U4PN02	Uncharacterized protein	CELE_F56D6.23 F56D6.23	F56D6.23;	Gpal	Cele
Gpal_D383_g15236	V6CL96	Uncharacterized protein	CELE_Y18H1A.18 Y18H1A.18	Y18H1A.18;	Gpal	Cele
Gpal_D383_g15281	A0A078BS77	Uncharacterized protein	C07H6.9 CELE_C07H6.9	C07H6.9b;	Gpal	Cele
Gpal_D383_g15281	A0A0K3AUZ8	Uncharacterized protein	C06A12.19 CELE_C06A12.19	C06A12.19;	Gpal	Cele
Gpal_D383_g15281	A0A0K3AVG3	Seven TM Receptor	CELE_F22F7.12 F22F7.12	F22F7.12;	Gpal	Cele
Gpal_D383_g15281	A0A131MD88	Uncharacterized protein	CELE_F54F7.14 F54F7.14	F54F7.14;	Gpal	Cele
Gpal_D383_g15281	A0A2C9C2I3	Col_cuticle_N domain-containing protein	CELE_F53G12.18 F53G12.18	F53G12.18;	Gpal	Cele
Gpal_D383_g15281	A0A2C9C2N5	Uncharacterized protein	CELE_F11G11.15 F11G11.15	F11G11.15;	Gpal	Cele
Gpal_D383_g15281	A0A2C9C2X9	Uncharacterized protein	CELE_T01A4.9 T01A4.9	T01A4.9;	Gpal	Cele
Gpal_D383_g15281	A0A2C9C3C8	Uncharacterized protein	CELE_EGAP1.5 EGAP1.5	EGAP1.5b;	Gpal	Cele
Gpal_D383_g15281	A0A2C9C3F7	Uncharacterized protein	CELE_T28C12.15 T28C12.15	T28C12.15;	Gpal	Cele
Gpal_D383_g15281	A0A2K5AU18	Uncharacterized protein	CELE_M02E1.4 M02E1.4	M02E1.4;	Gpal	Cele
Gpal_D383_g15281	A0A2R8F5A8	Complex1_LYR_dom domain-containing protein	CELE_F53G2.12 F53G2.12	F53G2.12a;	Gpal	Cele
Gpal_D383_g15281	A0A2X0RCX2	Uncharacterized protein	CELE_Y71H2AM.29 Y71H2AM.29	Y71H2AM.29;	Gpal	Cele
Gpal_D383_g15281	A0A3B1E4W1	Uncharacterized protein	CELE_F53F8.6 F53F8.6	F53F8.6b;	Gpal	Cele
Gpal_D383_g15281	A0A3B1E9Z2	Uncharacterized protein	CELE_Y14H12A.5 Y14H12A.5	Y14H12A.5;	Gpal	Cele
Gpal_D383_g15281	A0A3P6NI67	Uncharacterized protein	CELE_F44F4.15 F44F4.15	F44F4.15a;	Gpal	Cele
Gpal_D383_g15281	A0A4V0IJ98	Uncharacterized protein	CELE_F31B9.7 F31B9.7	F31B9.7;	Gpal	Cele
Gpal_D383_g15281	A0A4V0IMA6	Uncharacterized protein	CELE_H03G16.7 H03G16.7	H03G16.7;	Gpal	Cele
Gpal_D383_g15281	A0A5E4LWB2	Uncharacterized protein	CELE_R160.14 R160.14	R160.14;	Gpal	Cele
Gpal_D383_g15281	A0A5S9MM66	G_PROTEIN_RECEP_F1_2 domain-containing protein	CELE_M01G12.16 M01G12.16	M01G12.16;	Gpal	Cele
Gpal_D383_g15281	A0A5S9MMK0	Uncharacterized protein	C16C8.25 CELE_C16C8.25	C16C8.25;	Gpal	Cele
Gpal_D383_g15281	A0A5S9MMR3	Uncharacterized protein	CELE_Y80D4G.2 Y80D4G.2	Y80D4G.2;	Gpal	Cele
Gpal_D383_g15281	A0A679L8L4	Uncharacterized protein	CELE_T16G12.13 T16G12.13	T16G12.13;	Gpal	Cele
Gpal_D383_g15281	A0A679L8U2	F-box domain-containing protein	CELE_CTEL54X.2 cTel54X.2	cTel54X.2;	Gpal	Cele
Gpal_D383_g15281	A0A679L8W6	Uncharacterized protein	CELE_T24C4.10 T24C4.10	T24C4.10;	Gpal	Cele
Gpal_D383_g15281	A0FLR5	Uncharacterized protein	CELE_F07C6.6 F07C6.6	F07C6.6;	Gpal	Cele
